step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
330,CASH_OUT,370848.51,C1420965573,9940.0,0.0,C1854841307,398546.68,769395.19,0,0
257,PAYMENT,5130.06,C2035127601,18605.39,13475.33,M297655923,0.0,0.0,0,0
354,PAYMENT,14711.47,C129288131,60678.0,45966.53,M1252182105,0.0,0.0,0,0
586,CASH_OUT,2581549.92,C648614053,2581549.92,0.0,C213455810,0.0,2581549.92,1,0
426,PAYMENT,4341.45,C1375932100,0.0,0.0,M655602001,0.0,0.0,0,0
132,CASH_OUT,278300.03,C1917553000,1406.0,0.0,C1208018998,1656091.52,2141791.24,0,0
312,CASH_OUT,6580427.81,C511307813,6580427.81,0.0,C377087678,0.0,6580427.81,1,0
237,CASH_OUT,141096.85,C21544738,39842.0,0.0,C2068223545,21213.0,162309.85,0,0
214,CASH_OUT,1368391.5,C486163456,1368391.5,0.0,C385133759,258210.84,1626602.34,1,0
43,PAYMENT,3821.64,C551550619,153114.07,149292.42,M1374221238,0.0,0.0,0,0
71,TRANSFER,91691.75,C1715084286,91691.75,0.0,C415375205,0.0,0.0,1,0
368,CASH_OUT,199414.45,C1712549867,199414.45,0.0,C359165677,0.0,199414.45,1,0
133,CASH_OUT,32530.47,C1085346839,0.0,0.0,C521658488,3886698.09,3919228.56,0,0
208,CASH_OUT,286574.6,C605472698,0.0,0.0,C1762253638,2121464.95,2408039.55,0,0
397,PAYMENT,42587.32,C75702224,0.0,0.0,M1200019600,0.0,0.0,0,0
16,PAYMENT,363.12,C2094421184,740530.27,740167.15,M1762969862,0.0,0.0,0,0
302,CASH_IN,247691.45,C980217286,29845.38,277536.84,C1096241484,603773.04,356081.59,0,0
226,CASH_OUT,355061.79,C1678673198,0.0,0.0,C1392646379,11387334.06,11742395.85,0,0
156,CASH_OUT,805319.81,C1597187760,805319.81,0.0,C1975329762,0.0,805319.81,1,0
691,TRANSFER,84174.31,C1766174104,84174.31,0.0,C2119229294,0.0,0.0,1,0
134,PAYMENT,1494.27,C115498306,0.0,0.0,M938698938,0.0,0.0,0,0
261,TRANSFER,8639.93,C160052939,8639.93,0.0,C671509828,0.0,0.0,1,0
15,CASH_OUT,147373.98,C1406045827,33207.0,0.0,C455692417,35593.7,182967.68,0,0
241,PAYMENT,5755.29,C1672236374,81910.0,76154.71,M1678396013,0.0,0.0,0,0
47,CASH_OUT,2249574.01,C758510706,2249574.01,0.0,C1011054162,3785286.98,6034861.0,1,0
210,PAYMENT,5973.17,C998103870,22025.0,16051.83,M664727899,0.0,0.0,0,0
15,CASH_OUT,81672.99,C501090167,0.0,0.0,C384887832,2442384.1,2573505.43,0,0
41,CASH_OUT,155399.19,C2034590497,28563.0,0.0,C505214781,0.0,155399.19,0,0
349,CASH_IN,35086.5,C1273560176,4395781.93,4430868.43,C1860944563,292022.69,256936.19,0,0
29,TRANSFER,268641.82,C775733773,268641.82,0.0,C2121303056,0.0,0.0,1,0
30,TRANSFER,236947.25,C1273047168,236947.25,0.0,C1636242484,0.0,0.0,1,0
154,PAYMENT,17689.76,C1444667183,50609.0,32919.24,M1822797738,0.0,0.0,0,0
134,CASH_OUT,546652.31,C1802920586,0.0,0.0,C1476610309,6784523.24,7331175.55,0,0
374,CASH_OUT,252475.02,C1632410196,11826.23,0.0,C1139691907,658491.56,910966.58,0,0
226,CASH_OUT,29174.8,C526626217,29174.8,0.0,C477310004,4093.57,33268.36,1,0
284,CASH_OUT,182034.1,C1772283734,5629.0,0.0,C270165889,1102844.57,1284878.68,0,0
668,CASH_OUT,1576531.53,C2000069930,1576531.53,0.0,C1345448010,0.0,1576531.53,1,0
419,PAYMENT,42388.5,C440698513,1050.0,0.0,M361102205,0.0,0.0,0,0
594,CASH_IN,355077.74,C1007415518,0.0,355077.74,C686904438,3149408.32,2794330.58,0,0
359,PAYMENT,5030.03,C244246695,21475.0,16444.97,M1073119596,0.0,0.0,0,0
164,DEBIT,3385.84,C97929725,4859.0,1473.16,C1639044833,38390.05,41775.89,0,0
445,TRANSFER,2277862.67,C10702255,2277862.67,0.0,C1366837839,0.0,0.0,1,0
426,CASH_IN,283.6,C1811800344,5996440.38,5996723.97,C97261318,1696189.39,1695905.79,0,0
135,CASH_IN,116940.06,C1210938791,8006023.41,8122963.47,C532834573,4174564.42,4057624.36,0,0
368,TRANSFER,200419.12,C197020106,200419.12,0.0,C1227889272,0.0,0.0,1,0
6,TRANSFER,26768.5,C457596841,26768.5,0.0,C1956477953,0.0,0.0,1,0
230,CASH_IN,77544.27,C1386504158,680274.4,757818.67,C934058959,715136.74,637592.47,0,0
273,CASH_IN,23596.65,C401976354,1178873.8,1202470.45,C428534746,506097.67,482501.02,0,0
140,DEBIT,127.63,C1795165613,51984.0,51856.37,C1626831531,3960005.47,3960133.1,0,0
202,CASH_OUT,267912.26,C1816149555,0.0,0.0,C350616593,638637.0,906549.26,0,0
703,CASH_OUT,512922.65,C1319609098,512922.65,0.0,C1745340789,217101.75,730024.39,1,0
18,CASH_OUT,15875.28,C1470628601,0.0,0.0,C1420498381,359734.88,0.0,0,0
251,TRANSFER,82112.74,C106888185,82112.74,0.0,C299512906,0.0,0.0,1,0
282,PAYMENT,6964.41,C176649818,2716.0,0.0,M1331578374,0.0,0.0,0,0
255,CASH_OUT,228489.07,C74933712,0.0,0.0,C1817329061,1519317.92,1747806.99,0,0
33,PAYMENT,349.91,C1729381947,102155.0,101805.09,M651139778,0.0,0.0,0,0
370,CASH_OUT,195048.97,C674693299,7086.0,0.0,C1333039784,403917.29,598966.26,0,0
40,CASH_OUT,2757431.53,C82669876,2757431.53,0.0,C1462250062,0.0,2757431.53,1,0
64,TRANSFER,17051.69,C759912226,17051.69,0.0,C287309829,0.0,0.0,1,0
739,TRANSFER,8116.53,C2072430566,8116.53,0.0,C765215468,0.0,0.0,1,0
189,TRANSFER,144360.17,C1157309598,0.0,0.0,C1489854392,482219.8,626579.97,0,0
45,CASH_OUT,84209.9,C80871212,43793.75,0.0,C1685866985,864758.42,948968.32,0,0
156,PAYMENT,13046.62,C89383577,22189.0,9142.38,M1974469621,0.0,0.0,0,0
281,PAYMENT,21766.78,C1218047828,0.0,0.0,M1133823278,0.0,0.0,0,0
35,CASH_OUT,9465988.82,C91276418,9465988.82,0.0,C1220805115,0.0,9465988.82,1,0
229,PAYMENT,8649.51,C257818634,21067.0,12417.49,M1532526796,0.0,0.0,0,0
167,PAYMENT,14053.06,C1143884920,895.0,0.0,M1604995755,0.0,0.0,0,0
252,TRANSFER,427469.04,C1046953551,12852.0,0.0,C1544862417,145182.9,572651.94,0,0
546,TRANSFER,105097.16,C41608153,105097.16,0.0,C119014048,0.0,0.0,1,0
274,CASH_OUT,70753.9,C1421336308,70753.9,0.0,C1662149928,0.0,70753.9,1,0
613,TRANSFER,1892137.66,C1387416875,1892137.66,0.0,C1999528314,0.0,0.0,1,0
132,PAYMENT,9170.8,C964787193,398704.0,389533.2,M1293412949,0.0,0.0,0,0
152,TRANSFER,2175288.9,C2058960648,2175288.9,0.0,C413773455,0.0,0.0,1,0
309,PAYMENT,2748.6,C1131453099,0.0,0.0,M1404110191,0.0,0.0,0,0
141,PAYMENT,3844.42,C1562103626,1730.0,0.0,M614363123,0.0,0.0,0,0
469,PAYMENT,10564.56,C1697183637,0.0,0.0,M243577595,0.0,0.0,0,0
186,CASH_OUT,159745.36,C2101899198,228052.0,68306.64,C156962883,0.0,159745.36,0,0
279,PAYMENT,2704.36,C1651237467,278488.58,275784.22,M1014667685,0.0,0.0,0,0
15,CASH_IN,2530.81,C494257842,7117648.33,7120179.13,C2047833866,2969297.28,3026579.93,0,0
538,CASH_OUT,2136099.59,C615843583,2136099.59,0.0,C634573611,466582.86,2602682.46,1,0
618,CASH_OUT,114483.78,C934338438,114483.78,0.0,C209796396,780631.49,895115.27,1,0
162,CASH_OUT,60675.5,C80846525,0.0,0.0,C4347362,4889879.63,4950555.13,0,0
40,CASH_OUT,265150.45,C1334487587,101737.0,0.0,C1048459319,824133.09,1089283.54,0,0
181,TRANSFER,925655.63,C1164481268,201764.71,0.0,C1262558373,4505027.74,5430683.36,0,0
148,CASH_OUT,677563.22,C2082620262,677563.22,0.0,C492841836,5725307.68,6402870.9,1,0
541,CASH_OUT,107320.81,C1750249599,107320.81,0.0,C1535674446,289571.44,396892.25,1,0
572,CASH_OUT,82504.16,C364720575,82504.16,0.0,C911165143,190860.62,273364.78,1,0
39,CASH_OUT,292596.46,C650470487,0.0,0.0,C323984287,5210715.48,5684988.34,0,0
680,TRANSFER,2254417.02,C1125239020,2254417.02,0.0,C986951874,0.0,0.0,1,0
182,CASH_IN,293570.92,C239080633,4953054.75,5246625.67,C29078494,2386211.73,2092640.81,0,0
308,PAYMENT,9063.08,C2147126359,242587.29,233524.21,M1683497898,0.0,0.0,0,0
262,PAYMENT,122.54,C945345436,107354.0,107231.46,M394903767,0.0,0.0,0,0
331,DEBIT,2919.72,C395584465,10785.0,7865.28,C64097525,106272.31,109192.03,0,0
129,CASH_OUT,617668.37,C426002729,617668.37,0.0,C1313381818,108637.75,975065.21,1,0
15,CASH_OUT,205266.2,C99376351,3686.0,0.0,C208630649,11232157.78,11437423.98,0,0
148,TRANSFER,3733104.07,C492529807,3733104.07,0.0,C863881747,0.0,0.0,1,0
400,TRANSFER,1604990.9,C348597707,0.0,0.0,C165753282,3017624.0,4622614.9,0,0
38,CASH_OUT,39108.07,C1229108245,0.0,0.0,C986189638,2484800.84,2523908.91,0,0
101,CASH_OUT,891944.51,C1119545712,891944.51,0.0,C1334770230,0.0,891944.51,1,0
132,CASH_OUT,315231.94,C679060526,50952.0,0.0,C1538882286,0.0,315231.94,0,0
323,CASH_OUT,143582.14,C218244847,6907.71,0.0,C298513858,564236.52,707818.66,0,0
211,PAYMENT,2037.12,C1781143601,0.0,0.0,M373225983,0.0,0.0,0,0
692,PAYMENT,25845.83,C1870187274,0.0,0.0,M1466188419,0.0,0.0,0,0
184,CASH_OUT,221966.67,C1849462796,0.0,0.0,C904586397,2242367.97,2464334.64,0,0
137,CASH_OUT,1265379.37,C795574446,1265379.37,0.0,C1744617229,0.0,1265379.37,1,0
259,CASH_OUT,134442.5,C963144115,0.0,0.0,C1141234766,318972.93,453415.42,0,0
324,PAYMENT,14057.64,C364370773,0.0,0.0,M1161233096,0.0,0.0,0,0
177,PAYMENT,1399.22,C1127218122,0.0,0.0,M1236368246,0.0,0.0,0,0
238,CASH_OUT,168793.74,C107077312,53990.0,0.0,C557884650,1649294.53,1818088.27,0,0
566,TRANSFER,247379.98,C1159076331,0.0,0.0,C271249913,2977620.84,3225000.82,0,0
350,CASH_OUT,2728625.68,C67550882,2728625.68,0.0,C58470057,8454424.24,11183049.93,1,0
234,PAYMENT,25106.06,C1226399379,0.0,0.0,M248903664,0.0,0.0,0,0
160,CASH_IN,15853.36,C1853224563,5568398.35,5584251.7,C559154038,335630.81,319777.46,0,0
72,CASH_OUT,730574.39,C1283613009,730574.39,0.0,C1291527211,183897.18,914471.57,1,0
379,PAYMENT,21547.12,C1630139993,18214.81,0.0,M1178303064,0.0,0.0,0,0
8,CASH_OUT,35025.56,C1821409160,0.0,0.0,C1323741703,106238.48,1966850.36,0,0
462,CASH_OUT,1433038.32,C994987867,1433038.32,0.0,C725098002,116466.92,1549505.24,1,0
478,TRANSFER,829286.58,C1357479917,829286.58,0.0,C2091222833,0.0,0.0,1,0
379,CASH_IN,77120.63,C279725500,5241037.01,5318157.64,C965766663,271196.28,194075.65,0,0
140,PAYMENT,1689.38,C1224435916,124845.0,123155.62,M453864799,0.0,0.0,0,0
230,CASH_OUT,57023.97,C871057744,20982.0,0.0,C944801956,1004178.35,1061202.32,0,0
533,TRANSFER,400517.07,C709213920,400517.07,0.0,C565737744,0.0,0.0,1,0
161,CASH_OUT,319646.11,C1121402112,0.0,0.0,C387517585,4418512.97,4738159.08,0,0
203,PAYMENT,8321.61,C1052744794,19643.0,11321.39,M856534679,0.0,0.0,0,0
325,CASH_IN,455966.37,C2020830603,4518.0,460484.37,C604635336,0.0,0.0,0,0
36,PAYMENT,18047.33,C1579483096,4477.94,0.0,M249282079,0.0,0.0,0,0
383,CASH_OUT,150406.91,C911775110,150406.91,0.0,C1959198865,1903051.04,2053457.95,1,0
285,PAYMENT,16328.89,C1282063678,0.0,0.0,M1627809085,0.0,0.0,0,0
371,CASH_IN,166690.54,C168198490,10432269.12,10598959.66,C1124954842,2005032.97,1838342.43,0,0
376,CASH_OUT,200268.44,C1367284336,20640.0,0.0,C1336811764,477756.06,678024.5,0,0
279,TRANSFER,10000000.0,C898870268,10536624.41,536624.41,C1236804041,0.0,0.0,1,0
324,CASH_OUT,285143.18,C136996167,6460.0,0.0,C709802017,87870.7,373013.88,0,0
36,PAYMENT,8276.66,C1493971488,0.0,0.0,M1851614006,0.0,0.0,0,0
468,CASH_OUT,1165187.89,C1626151700,1165187.89,0.0,C184686299,0.0,1165187.89,1,0
372,CASH_OUT,124885.22,C414002088,0.0,0.0,C1634702191,11406286.43,11531171.65,0,0
645,CASH_OUT,326250.51,C1592906945,326250.51,0.0,C379003317,83999.86,410250.38,1,0
185,PAYMENT,15046.87,C1466187636,0.0,0.0,M1719193509,0.0,0.0,0,0
206,PAYMENT,7821.57,C873214337,0.0,0.0,M103565633,0.0,0.0,0,0
33,PAYMENT,11290.06,C1154661403,36051.0,24760.94,M1242381686,0.0,0.0,0,0
130,TRANSFER,49028.96,C1672583834,0.0,0.0,C79282252,459789.92,508818.88,0,0
233,CASH_IN,220408.49,C1618153846,1945761.4,2166169.9,C661521303,828106.27,531343.34,0,0
404,PAYMENT,27603.08,C1750058888,0.0,0.0,M1692248942,0.0,0.0,0,0
181,CASH_OUT,195328.3,C1459055107,0.0,0.0,C1055189638,481622.85,676951.15,0,0
179,CASH_OUT,100193.79,C531780947,0.0,0.0,C1207684452,332839.91,433033.7,0,0
33,CASH_OUT,53318.11,C1263773571,0.0,0.0,C588269406,412943.33,466261.44,0,0
705,CASH_OUT,989954.57,C1908563566,989954.57,0.0,C184438165,861924.18,1851878.75,1,0
302,PAYMENT,19043.02,C562601456,70067.0,51023.98,M1194092449,0.0,0.0,0,0
9,CASH_OUT,350705.74,C58527359,350705.74,0.0,C582901057,894760.68,1794033.65,1,0
233,CASH_OUT,175685.66,C2087376037,9837.0,0.0,C575122960,295419.13,471104.79,0,0
355,PAYMENT,1716.05,C913764937,5769.17,4053.13,M1387429131,0.0,0.0,0,0
256,CASH_IN,54559.12,C428498801,917416.9,971976.02,C756951826,304226.28,249667.16,0,0
207,PAYMENT,1716.91,C626626386,0.0,0.0,M2092493103,0.0,0.0,0,0
277,PAYMENT,9115.76,C1199002314,56532.0,47416.24,M1409545519,0.0,0.0,0,0
428,CASH_IN,165172.6,C1531977735,2590140.06,2755312.66,C251591167,221628.29,56455.69,0,0
321,PAYMENT,24768.57,C677695730,21573.0,0.0,M1730854331,0.0,0.0,0,0
306,CASH_IN,152123.98,C807640787,15295473.64,15447597.61,C1831256584,235400.03,83276.05,0,0
180,PAYMENT,31228.56,C1967332037,10621.27,0.0,M1233080485,0.0,0.0,0,0
204,CASH_OUT,47359.36,C1676236299,40442.0,0.0,C1215030565,14319003.32,14366362.68,0,0
323,CASH_IN,114626.33,C1904615049,6026.0,120652.33,C812877271,0.0,0.0,0,0
281,PAYMENT,2904.77,C1428760355,2041.0,0.0,M593951546,0.0,0.0,0,0
18,CASH_OUT,130995.67,C868342813,22168.0,0.0,C14376585,9897108.9,10028104.57,0,0
18,CASH_OUT,34749.34,C283919359,56772.0,22022.66,C783408770,0.0,34749.34,0,0
598,PAYMENT,5227.61,C1488571302,7056.0,1828.39,M1497324348,0.0,0.0,0,0
36,CASH_IN,204111.9,C1057317917,3596469.29,3800581.18,C826231848,670510.4,466398.5,0,0
193,CASH_OUT,660746.19,C1149059890,660746.19,0.0,C777809380,935791.84,1596538.03,1,0
690,TRANSFER,3574316.05,C1370421735,3574316.05,0.0,C1314506376,0.0,0.0,1,0
281,PAYMENT,4562.59,C2076797179,0.0,0.0,M773787587,0.0,0.0,0,0
737,CASH_OUT,167606.49,C696026207,167606.49,0.0,C1386785907,2315864.75,2483471.24,1,0
653,TRANSFER,598426.68,C652500321,598426.68,0.0,C430642994,0.0,0.0,1,0
277,TRANSFER,149656.36,C2072045528,149656.36,0.0,C519434104,0.0,162310.05,1,0
33,CASH_OUT,340255.79,C1405076522,181795.06,0.0,C1106170428,490950.65,831206.44,0,0
211,PAYMENT,11767.19,C993976254,336245.12,324477.93,M581446118,0.0,0.0,0,0
229,PAYMENT,20853.31,C358070670,3076.0,0.0,M1005687041,0.0,0.0,0,0
353,PAYMENT,5476.18,C660775947,31238.0,25761.82,M424360328,0.0,0.0,0,0
281,TRANSFER,2554662.97,C325102191,2554662.97,0.0,C1742243055,0.0,0.0,1,0
426,PAYMENT,11631.53,C2100330771,0.0,0.0,M1848185601,0.0,0.0,0,0
137,CASH_OUT,122768.43,C676486947,0.0,0.0,C1950201868,1471131.62,1593900.05,0,0
702,CASH_OUT,240746.27,C863413785,240746.27,0.0,C1064040919,1399139.68,1639885.95,1,0
205,CASH_IN,185782.29,C1644762145,9852902.52,10038684.81,C1198166177,415231.38,229449.09,0,0
571,PAYMENT,855.84,C1823452987,262.0,0.0,M407288951,0.0,0.0,0,0
280,PAYMENT,8432.76,C1177662496,61758.0,53325.24,M1851304843,0.0,0.0,0,0
306,CASH_OUT,186551.83,C1073250576,60791.0,0.0,C1532048443,82330.27,268882.1,0,0
599,CASH_OUT,26173.64,C140508825,0.0,0.0,C1998982322,2127929.19,2154102.83,0,0
398,PAYMENT,28614.24,C1898185174,174519.68,145905.44,M3032840,0.0,0.0,0,0
134,PAYMENT,7169.78,C1530837267,0.0,0.0,M1388198132,0.0,0.0,0,0
352,CASH_OUT,84782.1,C585202294,105294.0,20511.9,C610837419,325520.54,410302.64,0,0
305,CASH_OUT,258953.67,C1558605799,3617.29,0.0,C1732043491,509480.49,768434.16,0,0
179,PAYMENT,301.03,C626936838,319073.96,318772.94,M1372563019,0.0,0.0,0,0
38,PAYMENT,16485.97,C2139368373,20859.0,4373.03,M1765485309,0.0,0.0,0,0
133,CASH_OUT,344096.18,C922975528,1634.0,0.0,C805411186,5262760.83,5606857.01,0,0
349,CASH_OUT,977805.62,C1659764623,977805.62,0.0,C711079235,0.0,977805.62,1,0
36,TRANSFER,555624.58,C1618863822,147.0,0.0,C1293851519,164.23,693416.92,0,0
126,TRANSFER,5245375.3,C823324093,5245375.3,0.0,C1906616566,0.0,0.0,1,0
303,TRANSFER,199870.29,C37736433,199870.29,0.0,C279131656,0.0,0.0,1,0
22,CASH_OUT,74804.24,C1683055902,74804.24,0.0,C313857348,0.0,74804.24,1,0
425,TRANSFER,10000000.0,C689608084,19585040.37,19585040.37,C1392803603,0.0,0.0,1,1
460,CASH_OUT,58058.98,C625520344,58058.98,0.0,C1699367271,822974.58,881033.56,1,0
327,CASH_OUT,43342.16,C492320995,36830.0,0.0,C1976242787,504816.19,548158.35,0,0
208,CASH_OUT,363240.27,C151502168,0.0,0.0,C1355706409,681084.43,1044324.7,0,0
119,CASH_OUT,2040209.74,C248036406,2040209.74,0.0,C646526180,11240377.72,13280587.46,1,0
253,CASH_OUT,168622.3,C294300042,168622.3,0.0,C1850704979,941451.87,1110074.16,1,0
305,PAYMENT,30403.65,C131849972,74883.32,44479.68,M980803569,0.0,0.0,0,0
202,PAYMENT,9416.31,C1101100839,49913.0,40496.69,M1247296756,0.0,0.0,0,0
232,CASH_OUT,38393.33,C1867452812,57950.0,19556.67,C505782792,235501.92,273895.26,0,0
241,TRANSFER,3124238.51,C1462570234,0.0,0.0,C1233454027,6616561.08,9740799.59,0,0
507,TRANSFER,10000000.0,C1386014813,17239986.95,7239986.95,C407821637,0.0,0.0,1,0
157,PAYMENT,4287.39,C873738093,22841.0,18553.61,M1787050519,0.0,0.0,0,0
206,PAYMENT,1945.62,C180727854,19942.0,17996.38,M276985026,0.0,0.0,0,0
225,PAYMENT,3202.17,C60034474,732.0,0.0,M1128177813,0.0,0.0,0,0
393,PAYMENT,17968.47,C1474318735,0.0,0.0,M77801499,0.0,0.0,0,0
113,TRANSFER,1636403.22,C14417080,1636403.22,0.0,C1609424366,0.0,0.0,1,0
234,CASH_OUT,97589.67,C1956097164,68.0,0.0,C278945481,194721.45,292311.11,0,0
665,TRANSFER,866712.19,C2071265703,866712.19,0.0,C1234810608,0.0,0.0,1,0
255,CASH_OUT,229110.92,C1483105591,19919.0,0.0,C532804043,0.0,229110.92,0,0
232,PAYMENT,29289.25,C1972637311,0.0,0.0,M629236109,0.0,0.0,0,0
352,PAYMENT,1416.92,C41587712,172461.86,171044.94,M711951585,0.0,0.0,0,0
187,CASH_IN,116493.48,C866821648,49511.0,166004.48,C128416657,441752.21,222399.99,0,0
397,CASH_OUT,398490.64,C194986493,0.0,0.0,C1676915935,7207314.42,7605805.06,0,0
167,PAYMENT,1464.13,C340132482,60483.0,59018.87,M1065400251,0.0,0.0,0,0
349,PAYMENT,7431.22,C686784403,0.0,0.0,M11763761,0.0,0.0,0,0
375,CASH_OUT,192947.8,C1971369281,0.0,0.0,C752658441,277100.5,470048.3,0,0
204,CASH_IN,330688.35,C5125882,1076294.1,1406982.45,C1798276972,1213810.2,883121.85,0,0
230,PAYMENT,1188.95,C109846666,0.0,0.0,M1994337481,0.0,0.0,0,0
656,CASH_OUT,766257.55,C38948739,766257.55,0.0,C533828275,46141756.44,46908013.99,1,0
380,CASH_OUT,245481.3,C1390459460,0.0,0.0,C767064170,699504.78,944986.08,0,0
8,CASH_IN,172865.19,C425393935,6652090.2,6824955.39,C1805683209,6259226.34,7428081.5,0,0
334,PAYMENT,982.57,C724122009,0.0,0.0,M1458164743,0.0,0.0,0,0
161,PAYMENT,10615.04,C1666038593,39125.36,28510.31,M127990292,0.0,0.0,0,0
397,CASH_OUT,70622.64,C869834696,0.0,0.0,C7760531,644400.31,715022.95,0,0
276,TRANSFER,321465.0,C1409640196,321465.0,0.0,C351250404,0.0,0.0,1,0
401,CASH_IN,110249.43,C80959837,21645.0,131894.43,C2128192954,3717979.99,3607730.56,0,0
140,CASH_OUT,16191.62,C1345537470,2537.0,0.0,C857266323,126367.01,142558.63,0,0
399,CASH_OUT,1442075.9,C2135299801,1442075.9,0.0,C266594026,168728.6,1610804.5,1,0
43,TRANSFER,93459.89,C1518273469,93459.89,0.0,C1076725693,0.0,0.0,1,0
105,TRANSFER,2988103.3,C257797783,2988103.3,0.0,C1647613503,0.0,0.0,1,0
351,CASH_IN,244570.35,C652005273,7453074.43,7697644.78,C592302987,281401.13,36830.78,0,0
134,CASH_IN,341710.58,C1020676450,50416.0,392126.58,C225066163,158876.25,0.0,0,0
346,CASH_OUT,238275.17,C1235357795,12369.0,0.0,C322699543,0.0,238275.17,0,0
697,CASH_OUT,1226390.31,C1387290846,1226390.31,0.0,C2032479397,203175.25,1429565.56,1,0
590,CASH_IN,47095.44,C1218969054,2121473.26,2168568.71,C1956578375,71385.47,24290.03,0,0
186,CASH_OUT,327282.92,C1217101602,327282.92,0.0,C918968605,83491.6,410774.52,1,0
43,CASH_IN,225059.02,C1623001282,33585.0,258644.02,C90810322,4333189.33,4108130.31,0,0
325,CASH_IN,38669.85,C927766108,8543190.91,8581860.76,C307000492,190781.63,152111.79,0,0
18,PAYMENT,1483.71,C2073991298,0.0,0.0,M2043992833,0.0,0.0,0,0
371,PAYMENT,18945.39,C1460652280,79275.6,60330.21,M458781549,0.0,0.0,0,0
353,CASH_IN,85955.34,C1506410293,157044.0,242999.34,C836903727,9356940.48,9270985.14,0,0
191,CASH_OUT,179224.3,C844863670,0.0,0.0,C1295759169,3749269.57,3928493.87,0,0
183,PAYMENT,17899.13,C1034602882,11692.0,0.0,M703455353,0.0,0.0,0,0
186,CASH_OUT,48320.98,C521722708,9027.0,0.0,C2134511834,0.0,48320.98,0,0
380,PAYMENT,16050.32,C264265832,24360.73,8310.41,M948002841,0.0,0.0,0,0
398,PAYMENT,14456.48,C323758275,0.0,0.0,M676084478,0.0,0.0,0,0
227,PAYMENT,20916.73,C1575108626,0.0,0.0,M94286603,0.0,0.0,0,0
42,CASH_OUT,189502.96,C104607603,0.0,0.0,C580564614,531930.73,721433.69,0,0
304,CASH_OUT,330825.99,C956660979,106585.0,0.0,C979808669,0.0,330825.99,0,0
589,PAYMENT,4247.26,C1956383111,0.0,0.0,M431757756,0.0,0.0,0,0
170,TRANSFER,871893.15,C139567724,871893.15,0.0,C2000039513,0.0,0.0,1,0
153,CASH_IN,21310.21,C187211885,20668.0,41978.21,C2012418809,88082.21,66772.0,0,0
325,CASH_OUT,21050.76,C1426952231,0.0,0.0,C9351786,1753480.45,1774531.2,0,0
348,PAYMENT,14129.62,C1039011344,9301.0,0.0,M1034435203,0.0,0.0,0,0
187,CASH_IN,66603.69,C479278956,11575368.71,11641972.4,C573097287,2303154.41,2236550.72,0,0
16,CASH_IN,96067.45,C1233635498,1646219.8,1742287.24,C1667842955,130578.67,443125.3,0,0
228,PAYMENT,6021.36,C503724501,127546.94,121525.58,M676452752,0.0,0.0,0,0
595,PAYMENT,5733.6,C1127215034,20870.0,15136.4,M1967813045,0.0,0.0,0,0
438,TRANSFER,176776.55,C1282030759,176776.55,0.0,C2119586471,0.0,0.0,1,0
124,TRANSFER,1399637.19,C2129900930,1399637.19,0.0,C1804261014,0.0,0.0,1,0
132,PAYMENT,32068.6,C2034265661,524466.65,492398.05,M1984743975,0.0,0.0,0,0
207,CASH_OUT,175825.01,C26814107,0.0,0.0,C522619081,178594.62,354419.63,0,0
181,PAYMENT,15055.08,C994417942,0.0,0.0,M1521663436,0.0,0.0,0,0
11,CASH_OUT,226881.87,C925084569,19646.51,0.0,C1857906618,12250609.99,12477491.86,0,0
130,CASH_OUT,251510.3,C1423407775,31041.0,0.0,C904084530,0.0,251510.3,0,0
236,PAYMENT,4986.64,C350449781,0.0,0.0,M1348214865,0.0,0.0,0,0
356,CASH_OUT,357226.8,C2080356866,357226.8,0.0,C784361813,0.0,357226.8,1,0
122,TRANSFER,188249.17,C2026720299,188249.17,0.0,C669965600,0.0,0.0,1,0
185,PAYMENT,38392.21,C1256646535,0.0,0.0,M245567415,0.0,0.0,0,0
394,CASH_OUT,49950.63,C1528504862,49950.63,0.0,C1778014932,460576.82,510527.45,1,0
358,PAYMENT,38988.67,C432225748,428.0,0.0,M1943724542,0.0,0.0,0,0
254,CASH_IN,370220.37,C1428268466,20071.0,390291.37,C1793851024,89778.12,0.0,0,0
308,CASH_OUT,151663.59,C1922377125,147.0,0.0,C1765365986,0.0,151663.59,0,0
8,CASH_OUT,209164.1,C1605531542,0.0,0.0,C875761527,1300764.44,1238942.28,0,0
261,TRANSFER,2689633.8,C1607707310,2689633.8,0.0,C1422177291,0.0,0.0,1,0
274,CASH_IN,267478.68,C1043463220,8289763.13,8557241.81,C1936337561,743217.17,475738.49,0,0
256,TRANSFER,641273.05,C1025425335,21109.0,0.0,C1979714660,35995.0,631932.19,0,0
133,PAYMENT,29175.35,C1687143541,40169.0,10993.65,M95427430,0.0,0.0,0,0
277,TRANSFER,342988.79,C1522760202,342988.79,0.0,C509783164,0.0,0.0,1,0
372,CASH_OUT,171707.08,C1957233824,2035.0,0.0,C954297525,15259.32,186966.4,0,0
253,TRANSFER,418896.64,C1922440763,291444.0,0.0,C237945477,12388464.2,12807360.84,0,0
48,PAYMENT,9554.61,C1363564844,0.0,0.0,M554123216,0.0,0.0,0,0
399,CASH_OUT,429320.47,C1152775611,0.0,0.0,C2110157840,10976962.34,11406282.82,0,0
